2020-05-19 18:12:50,725 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680448074992816128';
2020-05-19 18:12:50,771 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680457782283165696';
2020-05-19 18:12:50,831 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680458222508924928';
2020-05-19 18:12:50,873 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680458267505418240';
2020-05-19 18:12:50,925 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682671000730161152';
2020-05-19 18:12:50,951 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682671032082583552';
2020-05-19 18:12:51,025 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682671041540739072';
2020-05-19 18:12:51,057 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682673830551572480';
2020-05-19 18:12:51,083 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682674759304695808';
2020-05-19 18:12:51,157 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682674770826448896';
2020-05-19 18:12:51,217 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676578594709504';
2020-05-19 18:12:51,268 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676598773506048';
2020-05-19 18:12:51,339 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676606675574784';
2020-05-19 18:12:51,367 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676615169040384';
2020-05-19 18:12:51,390 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676624161628160';
2020-05-19 18:12:51,485 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676649843351552';
2020-05-19 18:12:51,572 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676660685627392';
2020-05-19 18:12:51,603 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676705904418816';
2020-05-19 18:12:51,657 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676719686901760';
2020-05-19 18:12:51,683 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676733179977728';
2020-05-19 18:12:51,709 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676744399740928';
2020-05-19 18:12:51,735 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682676755011330048';
2020-05-19 18:12:51,761 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682679583319764992';
2020-05-19 18:12:51,784 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '682679594925404160';
